model,id,tail_periods,top_periods,bottom_periods,cumulative_signed_contribution_decimal,mean_signed_contribution_decimal
LightGBM,300324.XSHE,31,12,19,0.0018286035218277243,5.89872103815395e-05
LightGBM,300357.XSHE,45,27,18,0.006402941502695723,0.00014228758894879384
LightGBM,300363.XSHE,97,73,24,0.0013154673201906323,1.356151876485188e-05
LightGBM,300373.XSHE,6,2,4,0.0008210158941824545,0.0001368359823637424
LightGBM,300376.XSHE,18,10,8,-0.0029122479764925593,-0.00016179155424958663
LightGBM,300383.XSHE,27,9,18,0.0010312146389883977,3.819313477734806e-05
LightGBM,300390.XSHE,40,32,8,0.0012538551938883651,3.134637984720913e-05
LightGBM,300418.XSHE,37,21,16,-4.832820488674585e-05,-1.3061676996417796e-06
LightGBM,300459.XSHE,15,4,11,0.0006777552823267215,4.51836854884481e-05
LightGBM,300463.XSHE,25,10,15,0.0024940576239077094,9.976230495630837e-05
LightGBM,300474.XSHE,94,64,30,0.00241883240843379,2.5732259664189253e-05
LightGBM,300482.XSHE,68,46,22,-0.005262574185802292,-7.73907968500337e-05
LightGBM,300558.XSHE,56,30,26,0.003679273382490403,6.570131040161434e-05
LightGBM,300568.XSHE,7,3,4,0.003264070239501536,0.0004662957485002194
LightGBM,300604.XSHE,25,19,6,-0.00371458672351318,-0.0001485834689405272
LightGBM,300618.XSHE,17,8,9,0.0030347911678000874,0.0001785171275176522
LightGBM,300630.XSHE,42,16,26,-0.0032236509374506165,-7.67535937488242e-05
LightGBM,300676.XSHE,8,4,4,-0.0009469808006662946,-0.00011837260008328682
LightGBM,300677.XSHE,29,18,11,0.0009928192579938986,3.423514682737581e-05
LightGBM,300682.XSHE,16,9,7,-0.0002762449876527619,-1.726531172829762e-05
LightGBM,300699.XSHE,52,35,17,0.0010462757504600328,2.0120687508846786e-05
LightGBM,300724.XSHE,121,91,30,0.01564341000541358,0.00012928438021002958
LightGBM,300741.XSHE,33,17,16,-0.0024016902991926357,-7.277849391492835e-05
LightGBM,300751.XSHE,32,25,7,0.0015154681798928448,4.73583806216514e-05
LightGBM,300763.XSHE,41,24,17,0.003246216624617815,7.917601523458085e-05
LightGBM,300769.XSHE,41,34,7,-0.0032430222754300676,-7.909810427878214e-05
LightGBM,300776.XSHE,26,23,3,-0.0016971687092802257,-6.527571958770099e-05
LightGBM,300832.XSHE,57,36,21,-0.0012638941247291517,-2.2173581135599152e-05
LightGBM,300850.XSHE,13,10,3,-0.0017206237660859196,-0.00013235567431430152
LightGBM,300861.XSHE,13,13,0,0.000396336723732462,3.048744028711246e-05
LightGBM,300866.XSHE,3,2,1,0.0011823762517324202,0.00039412541724414006
LightGBM,300869.XSHE,45,19,26,0.00178097913934987,3.957731420777489e-05
LightGBM,300888.XSHE,36,30,6,0.008819670018967652,0.00024499083386021254
LightGBM,301029.XSHE,16,12,4,0.0017894442254958029,0.00011184026409348768
LightGBM,600006.XSHG,25,12,13,0.0006412371071392012,2.5649484285568046e-05
LightGBM,600008.XSHG,3,0,3,-0.0010321495432874762,-0.00034404984776249207
LightGBM,600021.XSHG,72,39,33,-0.001654070416764671,-2.2973200232842654e-05
LightGBM,600022.XSHG,3,0,3,-0.000549081395786467,-0.00018302713192882233
LightGBM,600026.XSHG,107,51,56,-0.013415564979913783,-0.00012537911196181106
LightGBM,600027.XSHG,60,26,34,-0.0050036434154707935,-8.339405692451322e-05
LightGBM,600032.XSHG,1,0,1,4.286344115382969e-06,4.286344115382969e-06
LightGBM,600037.XSHG,16,6,10,9.071619427970324e-05,5.669762142481452e-06
LightGBM,600038.XSHG,35,13,22,0.0016536584225763085,4.7247383502180245e-05
LightGBM,600039.XSHG,21,12,9,0.0013229202001309977,6.299620000623799e-05
LightGBM,600053.XSHG,43,15,28,0.005338446527869278,0.0001241499192527739
LightGBM,600056.XSHG,97,48,49,-0.009261229982404058,-9.547659775674287e-05
LightGBM,600058.XSHG,36,16,20,-0.003024598510196301,-8.401662528323058e-05
LightGBM,600060.XSHG,40,23,17,0.0018958833966373765,4.739708491593441e-05
LightGBM,600062.XSHG,70,34,36,-0.007949131090785435,-0.00011355901558264906
LightGBM,600064.XSHG,21,11,10,-0.0012850930694515276,-6.119490806912036e-05
LightGBM,600066.XSHG,37,15,22,0.002141143342194018,5.786873897821671e-05
LightGBM,600079.XSHG,37,15,22,0.0031990100150932595,8.645973013765566e-05
LightGBM,600088.XSHG,29,14,15,0.00046117910249025406,1.5902727672077726e-05
LightGBM,600089.XSHG,21,5,16,0.0009417321903168504,4.4844390015088116e-05
LightGBM,600094.XSHG,18,7,11,0.0003356649980880261,1.8648055449334782e-05
LightGBM,600095.XSHG,42,18,24,0.0014805657887224499,3.525156639815357e-05
LightGBM,600096.XSHG,42,18,24,-0.0012854357095926194,-3.060561213315761e-05
LightGBM,600118.XSHG,38,9,29,0.004648863425454428,0.00012233851119616916
LightGBM,600120.XSHG,11,5,6,0.004089549706970161,0.0003717772460881964
LightGBM,600126.XSHG,23,11,12,0.0021814062961800144,9.484375200782671e-05
LightGBM,600131.XSHG,46,31,15,0.005668343337646437,0.00012322485516622688
LightGBM,600138.XSHG,61,8,53,-0.0018671146519470727,-3.060843691716513e-05
LightGBM,600141.XSHG,64,36,28,0.0018406555801609248,2.876024344001445e-05
LightGBM,600143.XSHG,15,7,8,-0.0031633589094611785,-0.00021089059396407856
LightGBM,600153.XSHG,58,19,39,0.006155413807831966,0.00010612782427296493
LightGBM,600155.XSHG,14,2,12,0.0022835146256717045,0.00016310818754797888
LightGBM,600157.XSHG,9,3,6,0.00045436574119776314,5.048508235530702e-05
LightGBM,600158.XSHG,10,2,8,-0.0009178629087438139,-9.178629087438139e-05
LightGBM,600160.XSHG,48,24,24,-0.0020725590079307033,-4.317831266522298e-05
LightGBM,600161.XSHG,13,4,9,0.0013045448307624215,0.00010034960236634011
LightGBM,600166.XSHG,32,13,19,0.006198790423064388,0.00019371220072076213
LightGBM,600167.XSHG,14,4,10,0.0005702906728826847,4.0735048063048904e-05
LightGBM,600170.XSHG,9,3,6,0.0009356127693948242,0.00010395697437720268
LightGBM,600171.XSHG,34,6,28,0.0005431967976006341,1.597637640001865e-05
LightGBM,600177.XSHG,11,9,2,-0.0017823427087170192,-0.00016203115533791084
LightGBM,600187.XSHG,40,18,22,-0.001061605370813579,-2.6540134270339476e-05
LightGBM,600188.XSHG,48,13,35,0.0019362023480176745,4.033754891703488e-05
LightGBM,600195.XSHG,35,18,17,-0.0027218518626716407,-7.77671960763326e-05
LightGBM,600198.XSHG,17,7,10,-5.418677986866098e-05,-3.187457639332999e-06
LightGBM,600199.XSHG,66,25,41,-0.00764887396718895,-0.00011589202980589318
LightGBM,600201.XSHG,29,15,14,0.0007048566815346558,2.4305402811539853e-05
LightGBM,600208.XSHG,16,8,8,0.0033851525988428176,0.0002115720374276761
LightGBM,600216.XSHG,33,17,16,0.0013785960764646664,4.177563868074747e-05
LightGBM,600219.XSHG,7,6,1,-0.0005482230237428708,-7.83175748204101e-05
LightGBM,600220.XSHG,40,27,13,0.0008163321165246966,2.0408302913117415e-05
LightGBM,600233.XSHG,37,16,21,-0.0019426161740728311,-5.250313983980625e-05
LightGBM,600236.XSHG,32,26,6,-0.0003879613652342674,-1.2123792663570856e-05
LightGBM,600251.XSHG,32,9,23,0.002661251576606793,8.316411176896228e-05
LightGBM,600256.XSHG,80,24,56,-0.008043213341428988,-0.00010054016676786235
LightGBM,600258.XSHG,40,6,34,0.002878864654098453,7.197161635246133e-05
LightGBM,600259.XSHG,37,26,11,0.00016115939463432686,4.355659314441267e-06
LightGBM,600266.XSHG,13,2,11,0.0013480798219010054,0.00010369844783853889
LightGBM,600268.XSHG,37,8,29,0.003400384699220812,9.190228916813006e-05
LightGBM,600271.XSHG,10,1,9,-0.00111115514919011,-0.000111115514919011
LightGBM,600280.XSHG,51,21,30,0.002501338554224219,4.904585400439645e-05
LightGBM,600282.XSHG,16,8,8,-0.0011913981045451787,-7.446238153407367e-05
LightGBM,600292.XSHG,10,2,8,0.0013030175439118353,0.00013030175439118354
LightGBM,600297.XSHG,18,3,15,-0.003070830519851084,-0.00017060169554728246
LightGBM,600298.XSHG,25,15,10,-0.004109225551576626,-0.00016436902206306504
LightGBM,600299.XSHG,14,4,10,-0.0023029366681235545,-0.0001644954762945396
LightGBM,600307.XSHG,3,0,3,0.0003852461666010271,0.00012841538886700904
LightGBM,600312.XSHG,19,11,8,0.0019117368377059407,0.00010061772830031267
LightGBM,600315.XSHG,19,3,16,0.0007130132540567911,3.752701337141006e-05
LightGBM,600316.XSHG,27,13,14,0.002015411713764168,7.464487828756178e-05
LightGBM,600325.XSHG,63,29,34,0.0036837560523177017,5.8472318290757166e-05
LightGBM,600329.XSHG,39,22,17,0.0032402926328156515,8.30844264824526e-05
LightGBM,600333.XSHG,26,7,19,0.001818940490118918,6.995924961995838e-05
LightGBM,600339.XSHG,19,8,11,0.0010370424527534595,5.4581181723866286e-05
LightGBM,600348.XSHG,80,34,46,0.0006032622469058161,7.540778086322702e-06
LightGBM,600350.XSHG,22,13,9,0.002228667090137402,0.0001013030495517001
LightGBM,600352.XSHG,1,0,1,-9.681679876652534e-05,-9.681679876652534e-05
LightGBM,600372.XSHG,31,13,18,0.0016968829292780612,5.473815900896972e-05
LightGBM,600373.XSHG,16,8,8,-0.0007657774438029031,-4.7861090237681444e-05
LightGBM,600376.XSHG,50,30,20,-0.0018384973891204456,-3.676994778240891e-05
LightGBM,600377.XSHG,17,10,7,-0.0013341631419472686,-7.848018482042757e-05
LightGBM,600378.XSHG,24,20,4,0.0008248359986168295,3.4368166609034566e-05
LightGBM,600380.XSHG,16,6,10,-0.0006695262915583672,-4.184539322239795e-05
LightGBM,600387.XSHG,16,6,10,0.0012178995453707494,7.611872158567184e-05
LightGBM,600388.XSHG,11,8,3,-0.0010544353937492327,-9.585776306811206e-05
LightGBM,600390.XSHG,11,3,8,0.0011482752653607952,0.00010438866048734502
LightGBM,600392.XSHG,44,16,28,0.0026901748396257865,6.114033726422242e-05
LightGBM,600393.XSHG,43,27,16,-0.008525432413785772,-0.0001982658700880412
LightGBM,600397.XSHG,52,19,33,0.001017300607737593,1.956347322572294e-05
LightGBM,600398.XSHG,22,12,10,-0.001266738184283023,-5.757900837650104e-05
LightGBM,600399.XSHG,65,32,33,0.0013364230422631977,2.0560354496356887e-05
LightGBM,600403.XSHG,28,8,20,-0.001919463601936791,-6.855227149774253e-05
LightGBM,600409.XSHG,26,5,21,-0.0002530030412597556,-9.730886202298292e-06
LightGBM,600410.XSHG,42,7,35,-0.00042098235536029363,-1.0023389413340324e-05
LightGBM,600415.XSHG,26,18,8,0.002654930274742824,0.00010211270287472401
LightGBM,600418.XSHG,97,48,49,-0.0035906795756091197,-3.7017315212465153e-05
LightGBM,600425.XSHG,17,8,9,-0.0030248979651323294,-0.0001779351744195488
LightGBM,600429.XSHG,30,12,18,-0.0003263545571830665,-1.087848523943555e-05
LightGBM,600433.XSHG,41,25,16,0.004490286373105513,0.00010951917983184178
LightGBM,600435.XSHG,28,12,16,0.0009887117580543617,3.5311134216227204e-05
LightGBM,600446.XSHG,28,13,15,0.0038838785196256952,0.0001387099471294891
LightGBM,600460.XSHG,30,9,21,-0.000996216817521702,-3.32072272507234e-05
LightGBM,600466.XSHG,51,27,24,0.005536672524833665,0.00010856220636928754
LightGBM,600468.XSHG,22,10,12,-0.004280220643427932,-0.00019455548379217872
LightGBM,600478.XSHG,48,23,25,-0.0031313628763834198,-6.523672659132125e-05
LightGBM,600482.XSHG,8,1,7,0.00029944710199811465,3.743088774976433e-05
LightGBM,600486.XSHG,40,30,10,0.001810075491929741,4.5251887298243523e-05
LightGBM,600487.XSHG,68,33,35,-0.00019274200015483798,-2.8344411787476175e-06
LightGBM,600489.XSHG,13,11,2,0.0010308322342042953,7.929478724648425e-05
LightGBM,600497.XSHG,21,7,14,-0.0022784688214520714,-0.00010849851530724149
LightGBM,600498.XSHG,23,2,21,0.0006650242163907126,2.891409636481359e-05
LightGBM,600499.XSHG,26,13,13,0.0054753019123321475,0.00021058853508969797
LightGBM,600500.XSHG,12,0,12,0.0014299595402607903,0.00011916329502173252
LightGBM,600507.XSHG,12,6,6,0.002792889601017439,0.0002327408000847866
LightGBM,600509.XSHG,60,26,34,0.002344384946444059,3.907308244073432e-05
LightGBM,600511.XSHG,35,18,17,0.0010466633581239458,2.990466737496988e-05
LightGBM,600515.XSHG,21,2,19,0.002232370170489239,0.00010630334145186853
LightGBM,600516.XSHG,6,2,4,-0.00019460265193985122,-3.243377532330854e-05
LightGBM,600517.XSHG,10,0,10,0.0033125671536020245,0.00033125671536020243
LightGBM,600521.XSHG,56,34,22,-0.0008685738717813047,-1.5510247710380442e-05
LightGBM,600522.XSHG,102,51,51,0.008858171098729514,8.684481469342661e-05
LightGBM,600525.XSHG,27,8,19,0.0025474615070981356,9.435042618881983e-05
LightGBM,600528.XSHG,15,10,5,0.001128887026180502,7.525913507870014e-05
LightGBM,600529.XSHG,24,16,8,0.003161835188171998,0.00013174313284049991
LightGBM,600535.XSHG,23,8,15,-0.0003024062677801561,-1.3148098599137222e-05
LightGBM,600536.XSHG,75,45,30,0.002046446687726392,2.7285955836351892e-05
LightGBM,600537.XSHG,68,29,39,-0.0028974118909044274,-4.2608998395653344e-05
LightGBM,600545.XSHG,20,8,12,0.0035216783375670436,0.0001760839168783522
LightGBM,600546.XSHG,79,31,48,-0.00013949063836320887,-1.7657042830785933e-06
LightGBM,600549.XSHG,36,10,26,-0.004834501213268425,-0.00013429170036856737
LightGBM,600551.XSHG,64,44,20,-0.003251289456271999,-5.0801397754249984e-05
LightGBM,600556.XSHG,40,16,24,0.005587873403675357,0.00013969683509188393
LightGBM,600563.XSHG,81,62,19,0.0019227796887451626,2.3738020848705712e-05
LightGBM,600566.XSHG,64,41,23,0.011434995170641863,0.00017867179954127912
LightGBM,600567.XSHG,6,0,6,0.0006951665321209568,0.00011586108868682613
LightGBM,600572.XSHG,10,4,6,0.0005237039639894595,5.237039639894595e-05
LightGBM,600580.XSHG,20,10,10,0.00015635630599982681,7.81781529999134e-06
LightGBM,600582.XSHG,30,19,11,-0.0030852008926780233,-0.00010284002975593411
LightGBM,600594.XSHG,24,6,18,0.002811447551925313,0.00011714364799688804
LightGBM,600597.XSHG,11,3,8,0.0008145441890049518,7.404947172772289e-05
LightGBM,600598.XSHG,21,11,10,0.0005768224990880918,2.7467738051813895e-05
LightGBM,600617.XSHG,35,12,23,0.00458915439655451,0.0001311186970444146
LightGBM,600623.XSHG,10,0,10,0.001003651961386321,0.0001003651961386321
LightGBM,600628.XSHG,22,6,16,0.005106842372144774,0.00023212919873385335
LightGBM,600633.XSHG,61,31,30,0.009431390408518824,0.00015461295751670204
LightGBM,600637.XSHG,8,0,8,-0.00014537725626638097,-1.817215703329762e-05
LightGBM,600639.XSHG,13,7,6,-0.0032891753575100607,-0.00025301348903923544
LightGBM,600640.XSHG,43,23,20,-0.0015485956775556598,-3.6013852966410694e-05
LightGBM,600642.XSHG,20,4,16,0.0005703308633384327,2.8516543166921637e-05
LightGBM,600643.XSHG,3,1,2,-0.0007641108217542784,-0.0002547036072514261
LightGBM,600645.XSHG,16,7,9,0.002796133557691152,0.000174758347355697
LightGBM,600648.XSHG,34,7,27,0.003080516377517919,9.060342286817408e-05
LightGBM,600649.XSHG,5,0,5,-0.0007692520215528387,-0.00015385040431056774
LightGBM,600651.XSHG,29,22,7,0.001994409864198478,6.877275393787854e-05
LightGBM,600655.XSHG,6,0,6,-0.0013551435625310717,-0.0002258572604218453
LightGBM,600657.XSHG,40,26,14,0.0036182460352570446,9.045615088142612e-05
LightGBM,600663.XSHG,14,2,12,0.0023546134954231207,0.00016818667824450862
LightGBM,600664.XSHG,19,3,16,0.0014775851620559342,7.776764010820707e-05
LightGBM,600667.XSHG,9,4,5,0.0022451835108185346,0.00024946483453539274
LightGBM,600673.XSHG,46,13,33,-0.003336517050392498,-7.253297935635865e-05
LightGBM,600675.XSHG,18,7,11,0.0009890573239472692,5.494762910818162e-05
LightGBM,600699.XSHG,43,18,25,0.009318111433504483,0.0002167002658954531
LightGBM,600704.XSHG,9,1,8,0.0008039972005626979,8.933302228474422e-05
LightGBM,600705.XSHG,31,15,16,-0.003684873233524122,-0.00011886687850077813
LightGBM,600707.XSHG,25,9,16,0.002602934681491202,0.00010411738725964808
LightGBM,600717.XSHG,9,1,8,-0.000254506363423076,-2.8278484824786223e-05
LightGBM,600718.XSHG,21,5,16,0.002155385079230823,0.00010263738472527728
LightGBM,600728.XSHG,18,6,12,0.001484719001949483,8.24843889971935e-05
LightGBM,600729.XSHG,12,5,7,0.0006082453461418282,5.068711217848568e-05
LightGBM,600732.XSHG,101,64,37,0.020736330088655382,0.00020531019889757804
LightGBM,600733.XSHG,37,17,20,0.012954397412667155,0.0003501188489910042
LightGBM,600737.XSHG,9,2,7,-0.0007889355749586061,-8.7659508328734e-05
LightGBM,600739.XSHG,5,1,4,4.9635447180381464e-05,9.927089436076294e-06
LightGBM,600743.XSHG,39,16,23,-0.0020522527960015807,-5.262186656414309e-05
LightGBM,600754.XSHG,47,22,25,0.0028752968434196616,6.117652858339706e-05
LightGBM,600755.XSHG,13,3,10,0.0004190650176201836,3.2235770586167974e-05
LightGBM,600757.XSHG,22,4,18,-0.00046516286061158696,-2.114376639143577e-05
LightGBM,600764.XSHG,31,15,16,0.001409902344929151,4.548072080416616e-05
LightGBM,600765.XSHG,68,43,25,0.0028616904997728182,4.2083683820188506e-05
LightGBM,600776.XSHG,12,2,10,-0.0013760634109157438,-0.00011467195090964531
LightGBM,600779.XSHG,46,27,19,-0.0002446035796355481,-5.317469122511915e-06
LightGBM,600780.XSHG,62,35,27,0.014111391862844144,0.00022760309456200232
LightGBM,600782.XSHG,20,1,19,-0.0008966588346228645,-4.483294173114322e-05
LightGBM,600787.XSHG,17,4,13,0.004360050366598612,0.0002564735509763889
LightGBM,600801.XSHG,34,20,14,-0.0009954118541635874,-2.927681924010551e-05
LightGBM,600803.XSHG,23,4,19,0.0005383262996872469,2.3405491290749867e-05
LightGBM,600804.XSHG,12,1,11,-0.002620484685603806,-0.00021837372380031719
LightGBM,600805.XSHG,29,14,15,0.0012959618261757593,4.468833883364687e-05
LightGBM,600808.XSHG,17,4,13,-0.0016144230630485265,-9.496606253226627e-05
LightGBM,600811.XSHG,13,3,10,0.00027027020795750644,2.0790015996731266e-05
LightGBM,600820.XSHG,11,2,9,0.0015086153429438157,0.0001371468493585287
LightGBM,600823.XSHG,23,6,17,0.0017543682633852492,7.627688101674996e-05
LightGBM,600826.XSHG,48,39,9,0.004059850108442901,8.458021059256043e-05
LightGBM,600827.XSHG,29,11,18,0.005364425257129457,0.00018498018128032613
LightGBM,600835.XSHG,7,1,6,0.00042618630698650767,6.088375814092967e-05
LightGBM,600839.XSHG,10,5,5,-0.00021705372209992666,-2.1705372209992665e-05
LightGBM,600844.XSHG,20,5,15,0.0020647977769623124,0.00010323988884811561
LightGBM,600848.XSHG,3,2,1,0.0002707549162145321,9.025163873817737e-05
LightGBM,600859.XSHG,42,16,26,0.0004298690654751902,1.023497774940929e-05
LightGBM,600862.XSHG,33,20,13,0.006540718400278231,0.00019820358788721912
LightGBM,600863.XSHG,26,13,13,-0.00043013724278016406,-1.6543740106929387e-05
LightGBM,600867.XSHG,8,4,4,0.002341103755305266,0.00029263796941315825
LightGBM,600869.XSHG,5,2,3,0.0015454989667522926,0.00030909979335045853
LightGBM,600871.XSHG,11,4,7,0.0009973438187072864,9.066761988248058e-05
LightGBM,600873.XSHG,3,1,2,0.0003743930454072609,0.0001247976818024203
LightGBM,600875.XSHG,62,31,31,0.0008795997567862699,1.418709285139145e-05
LightGBM,600879.XSHG,15,9,6,0.0019890265304128097,0.0001326017686941873
LightGBM,600880.XSHG,81,36,45,-0.013350375253373192,-0.00016481944757250854
LightGBM,600881.XSHG,22,5,17,0.0013384529935877426,6.083877243580648e-05
LightGBM,600884.XSHG,47,26,21,-0.002243713616435063,-4.773858758372475e-05
LightGBM,600885.XSHG,36,14,22,0.0025495271882002425,7.082019967222896e-05
LightGBM,600888.XSHG,8,5,3,-0.00046229467801380724,-5.7786834751725905e-05
LightGBM,600895.XSHG,14,7,7,0.0014105264841844003,0.00010075189172745716
LightGBM,600903.XSHG,5,2,3,-0.0006472537403524035,-0.0001294507480704807
LightGBM,600917.XSHG,18,12,6,0.0015929330649547657,8.849628138637587e-05
LightGBM,600939.XSHG,33,20,13,0.0032934895239381664,9.98027128466111e-05
LightGBM,600956.XSHG,16,8,8,0.00011221261322482003,7.013288326551252e-06
LightGBM,600959.XSHG,3,1,2,0.0002937462732048968,9.791542440163227e-05
LightGBM,600967.XSHG,3,1,2,3.3837926496003562e-06,1.1279308832001187e-06
LightGBM,600968.XSHG,17,13,4,0.0011240317258026718,6.61195132825101e-05
LightGBM,600970.XSHG,22,6,16,0.0006112135475125908,2.7782433977845037e-05
LightGBM,600985.XSHG,43,13,30,-0.0005963826387327489,-1.3869363691459277e-05
LightGBM,600988.XSHG,81,21,60,0.0005992124548945209,7.397684628327419e-06
LightGBM,600998.XSHG,24,6,18,0.0010008461954661362,4.170192481108901e-05
LightGBM,601000.XSHG,17,7,10,0.0013777286138669997,8.104285963923527e-05
LightGBM,601002.XSHG,14,5,9,1.2512998195388344e-05,8.937855853848817e-07
LightGBM,601003.XSHG,32,11,21,-0.0026006983300084223,-8.12718228127632e-05
LightGBM,601005.XSHG,2,1,1,4.8590767826259355e-05,2.4295383913129677e-05
LightGBM,601016.XSHG,25,11,14,-0.0012480848344958526,-4.992339337983411e-05
LightGBM,601019.XSHG,30,22,8,-0.00023693878819287724,-7.897959606429241e-06
LightGBM,601058.XSHG,28,12,16,-6.143904893380026e-05,-2.1942517476357235e-06
LightGBM,601068.XSHG,36,11,25,-0.002504334710004784,-6.956485305568845e-05
LightGBM,601098.XSHG,27,14,13,-0.00038899886562235276,-1.4407365393420473e-05
LightGBM,601106.XSHG,9,1,8,0.001302850227288321,0.00014476113636536898
LightGBM,601117.XSHG,15,8,7,-0.00042746459230202385,-2.849763948680159e-05
LightGBM,601118.XSHG,5,4,1,0.0001866256702581077,3.732513405162154e-05
LightGBM,601127.XSHG,99,74,25,0.000856549376670419,8.652013905761807e-06
LightGBM,601139.XSHG,15,5,10,0.0023485422642284862,0.00015656948428189907
