model,date,n_assets,ic,bottom_decile_return_decimal,top_decile_return_decimal,long_short_return_decimal,mean_ic_contribution,long_short_arithmetic_contribution_decimal,long_short_share_of_total,leave_one_date_out_mean_ic,leave_one_date_out_long_short_sharpe
FinPFN,2022-02-17 09:30:00,397,-0.03599119480067559,-0.002733905449816405,-0.003728165595125547,-0.0009942601453091417,-0.0001195720757497528,-0.0009942601453091417,-0.0022330244176214133,0.045868813073000315,4.402287541542408
FinPFN,2022-02-18 09:30:00,391,0.1342165012842254,0.005688226537422805,0.007763830328538557,0.0020756037911157516,0.0004459019976220113,0.0020756037911157516,0.004661631031612902,0.045301454086050644,4.370461036106551
FinPFN,2022-02-21 09:30:00,410,0.015970829011332576,-0.0010935089368021029,-0.0019133687178637272,-0.0008198597810616243,5.305923259578929e-05,-0.0008198597810616243,-0.0018413359107008348,0.045695606326960285,4.400342793588305
FinPFN,2022-02-22 09:30:00,400,0.10976441680479797,-0.004466667205238188,-0.001594163087936775,0.002872504117301413,0.0003646658365607906,0.002872504117301413,0.006451401943359302,0.045382961034315404,4.36302558673362
FinPFN,2022-02-23 09:30:00,406,0.0011118154531590705,0.0027358179380689135,0.00022451718251184023,-0.0025113007555570732,3.6937390470401013e-06,-0.0025113007555570732,-0.005640169661438492,0.045745136372154195,4.419908127654706
FinPFN,2022-02-24 09:30:00,394,-0.12197783434972699,0.00021119146975272332,-0.0021146252412930543,-0.0023258167110457775,-0.0004052419745838106,-0.0023258167110457775,-0.005223588143586222,0.04615543520483048,4.417685608801615
FinPFN,2022-02-25 09:30:00,391,0.14554502686261003,-0.002536726622685957,0.0010157855301077484,0.0035525121527937055,0.00048353829522461807,0.0035525121527937055,0.00797864263041402,0.04526369233412269,4.356947539850065
FinPFN,2022-02-28 09:30:00,399,0.10109061294164598,-0.0022990949202097216,0.002313486249026564,0.004612581169236286,0.00033584921243071754,0.004612581169236286,0.010359468221430931,0.04541187371385924,4.34796035280933
FinPFN,2022-03-01 09:30:00,409,0.10932661119226535,-0.004832472797879161,-0.0006651287625592233,0.004167344035319938,0.00036321133286466894,0.004167344035319938,0.00935950317570555,0.04538442038635717,4.351662764990288
FinPFN,2022-03-02 09:30:00,397,0.10923435685334064,0.002039544264614287,0.0035904771163857195,0.0015509328517714326,0.00036290484004432104,0.0015509328517714326,0.0034832643593694468,0.04538472790082026,4.375541319792531
FinPFN,2022-03-03 09:30:00,401,-0.005767766379082445,0.0020313035051635086,0.001677816386534172,-0.0003534871186293366,-1.916201454844666e-05,-0.0003534871186293366,-0.000793902250772123,0.045768068311594995,4.395223673606167
FinPFN,2022-03-04 09:30:00,409,0.06624127743077536,0.0031631604273545813,0.0014783920142841084,-0.001684768413070473,0.00022007068913878857,-0.001684768413070473,-0.0037838477406271775,0.04552803816556214,4.410150841598022
FinPFN,2022-03-07 09:30:00,403,-0.0073837051993726616,-0.0014886507804478344,-0.001611466428459444,-0.0001228156480116095,-2.4530582057716482e-05,-0.0001228156480116095,-0.00027583358557598534,0.04577345477432931,4.392735415871336
FinPFN,2022-03-08 09:30:00,416,0.054208127779426185,-0.0033680970737414513,0.001590117606537342,0.004958214680278793,0.00018009344777218002,0.004958214680278793,0.01113573193203774,0.045568148664399975,4.345158249660571
FinPFN,2022-03-09 09:30:00,405,-0.051799152467638075,0.0006138323175738333,0.00045030606489572506,-0.0001635262526781082,-0.0001720902075336813,-0.0001635262526781082,-0.0003672661695987093,0.04592150626522352,4.393172464226195
FinPFN,2022-03-10 09:30:00,395,0.08930349657315366,0.0007467873862713442,0.004568200934594932,0.003821413548323588,0.00029668935738589257,0.003821413548323588,0.0085825724821572,0.04545116410175421,4.3546116175069125
FinPFN,2022-03-11 09:30:00,403,-0.016439357284411375,0.0010460891773178367,-0.0013174107201431224,-0.002363499897460959,-5.461580493159925e-05,-0.002363499897460959,-0.005308221401588047,0.04580364028127943,4.418135595639854
FinPFN,2022-03-14 09:30:00,411,0.0344508387772674,-0.0004339384700127448,0.002265417995976403,0.002699356465989148,0.00011445461387796479,0.002699356465989148,0.006062526924021311,0.04563400629440717,4.364612405852224
FinPFN,2022-03-15 09:30:00,409,0.06522725341425506,-0.0005327215774841991,-0.0006635538201175069,-0.00013083224263330776,0.00021670183858556497,-0.00013083224263330776,-0.00029383818087318366,0.04553141824561721,4.392821406905498
FinPFN,2022-03-16 09:30:00,385,-0.11508464554380124,-0.0010692320828969391,-0.004510536469516753,-0.0034413043866198135,-0.0003823410150956852,-0.0034413043866198135,-0.007728879368286862,0.04613245790881073,4.431340235751096
FinPFN,2022-03-17 09:30:00,405,0.03998121302678052,-0.004912902502756331,0.007030016297968676,0.011942918800725007,0.00013282795025508476,0.011942918800725007,0.02682278820639717,0.045615571713575456,4.301977070387252
FinPFN,2022-03-18 09:30:00,405,0.09693147470497591,-0.005619537993238859,0.0009076818758689345,0.0065272198691077934,0.00032203147742516914,0.0065272198691077934,0.014659585235984146,0.04542573750798148,4.333228041471357
FinPFN,2022-03-21 09:30:00,385,0.06236430539652143,-0.0036957282325310917,-0.0020326145049161253,0.0016631137276149665,0.0002071903833771476,0.0016631137276149665,0.0037352131437299817,0.045540961405676324,4.374442727430057
FinPFN,2022-03-22 09:30:00,416,0.12003748314226663,-0.001548085247225465,0.0025282403478308294,0.004076325595056295,0.00039879562505736423,0.004076325595056295,0.00915508343654429,0.045348717479857165,4.352432515443923
